r3000,r5000,noxevent,r2000,coevent,system_time,gps_time,latitude,longitude
31,42,3,40,3,2018-03-06 14:32:20.259152,14:32:20,52.5652025,13.409410166666667
31,42,3,40,3,2018-03-06 14:32:21.647170,14:32:21,52.565204666666666,13.409412166666666
31,42,3,40,3,2018-03-06 14:32:23.060155,14:32:22,52.56520616666667,13.4094145
31,42,3,40,3,2018-03-06 14:32:24.117132,14:32:24,52.565208,13.409419166666666
31,42,3,40,3,2018-03-06 14:32:25.379961,14:32:25,52.56520883333334,13.409422
31,42,3,40,3,2018-03-06 14:32:27.064602,14:32:26,52.565209833333334,13.409425166666667
31,42,3,40,3,2018-03-06 14:32:28.373448,14:32:28,52.565211166666664,13.409429
31,42,3,40,3,2018-03-06 14:32:29.391191,14:32:29,52.565211833333336,13.409431
31,42,3,40,3,2018-03-06 14:32:30.408884,14:32:30,52.565212333333335,13.4094325
31,42,3,40,3,2018-03-06 14:32:31.428283,14:32:31,52.56521266666667,13.409434
31,42,3,40,3,2018-03-06 14:32:32.448560,14:32:32,52.565213,13.409436
31,42,3,40,3,2018-03-06 14:32:33.467583,14:32:33,52.565213166666666,13.409436833333334
31,42,3,40,3,2018-03-06 14:32:34.484463,14:32:34,52.5652145,13.4094395
31,42,3,40,3,2018-03-06 14:32:35.506134,14:32:35,52.56521433333333,13.409438666666667
31,42,3,40,3,2018-03-06 14:32:36.521089,14:32:36,52.56521383333333,13.409438
31,42,3,40,3,2018-03-06 14:32:37.540625,14:32:37,52.56521333333333,13.4094375
31,42,3,40,3,2018-03-06 14:32:38.558357,14:32:38,52.56521383333333,13.409438666666667
31,42,3,40,3,2018-03-06 14:32:39.574415,14:32:39,52.565213666666665,13.409439166666667
31,42,3,40,3,2018-03-06 14:32:40.606657,14:32:40,52.56521433333333,13.409442166666667
31,42,3,40,3,2018-03-06 14:32:41.624558,14:32:41,52.56521466666667,13.409443833333333
31,42,3,40,3,2018-03-06 14:32:42.646828,14:32:42,52.5652145,13.409444666666667
31,42,3,40,3,2018-03-06 14:32:43.667391,14:32:43,52.56521433333333,13.409444666666667
31,42,3,40,3,2018-03-06 14:32:44.698107,14:32:44,52.565213666666665,13.409445
31,42,3,40,3,2018-03-06 14:32:45.726257,14:32:45,52.565213666666665,13.409445333333334
31,42,3,40,3,2018-03-06 14:32:46.756390,14:32:46,52.565213666666665,13.409446166666667
31,42,3,40,3,2018-03-06 14:32:47.774189,14:32:47,52.5652135,13.409446666666666
31,42,3,40,3,2018-03-06 14:32:48.795924,14:32:48,52.56521333333333,13.409446166666667
31,42,3,40,3,2018-03-06 14:32:49.814231,14:32:49,52.56521333333333,13.409446333333333
31,42,3,40,3,2018-03-06 14:32:51.016843,14:32:50,52.5652135,13.409446833333334
31,42,3,40,3,2018-03-06 14:32:52.064710,14:32:51,52.56521333333333,13.409447
31,42,3,40,3,2018-03-06 14:32:53.083158,14:32:53,52.565213,13.409446833333334
31,42,3,40,3,2018-03-06 14:32:54.477150,14:32:54,52.5652125,13.409445333333334
34,45,62,43,3,2018-03-06 14:32:58.597262,14:32:58,52.565209833333334,13.4094395
34,45,62,43,3,2018-03-06 14:32:59.629968,14:32:59,52.565209,13.409438333333334
34,45,62,43,3,2018-03-06 14:33:00.646450,14:33:00,52.56520783333333,13.409436
34,45,62,43,3,2018-03-06 14:33:01.681544,14:33:01,52.5652065,13.409433666666667
34,45,62,43,3,2018-03-06 14:33:02.702694,14:33:02,52.5652055,13.409431666666666
34,45,62,43,3,2018-03-06 14:33:03.716680,14:33:03,52.5652045,13.4094295
34,45,62,43,3,2018-03-06 14:33:04.730760,14:33:04,52.565203333333336,13.4094265
34,45,62,43,3,2018-03-06 14:33:05.751595,14:33:05,52.565202166666666,13.409424166666666
34,45,62,43,3,2018-03-06 14:33:06.768846,14:33:06,52.56520066666667,13.409421333333333
34,45,62,43,3,2018-03-06 14:33:07.817942,14:33:07,52.5651995,13.409419
34,45,62,43,3,2018-03-06 14:33:08.835110,14:33:08,52.565198333333335,13.409417333333334
34,45,62,43,3,2018-03-06 14:33:09.849562,14:33:09,52.56519683333333,13.409414666666667
34,45,62,43,3,2018-03-06 14:33:10.863778,14:33:10,52.565195333333335,13.409414
34,45,62,43,3,2018-03-06 14:33:11.878055,14:33:11,52.565194166666664,13.409412666666666
34,45,62,43,3,2018-03-06 14:33:12.894008,14:33:12,52.56519333333333,13.409411666666667
34,45,62,43,3,2018-03-06 14:33:13.910180,14:33:13,52.56519216666667,13.409411
34,45,62,43,3,2018-03-06 14:33:14.925783,14:33:14,52.565190666666666,13.4094095
34,45,62,43,3,2018-03-06 14:33:15.942273,14:33:15,52.565189833333335,13.4094115
34,45,62,43,3,2018-03-06 14:33:16.959713,14:33:16,52.5651885,13.409411833333333
34,45,62,43,3,2018-03-06 14:33:17.976884,14:33:17,52.565187,13.409411166666667
34,45,62,43,3,2018-03-06 14:33:18.992894,14:33:18,52.56518533333333,13.409410333333334
34,45,62,43,3,2018-03-06 14:33:20.011350,14:33:19,52.5651835,13.409409333333333
34,45,62,43,3,2018-03-06 14:33:21.031811,14:33:20,52.565182,13.409409
34,45,62,43,3,2018-03-06 14:33:22.050527,14:33:21,52.565180833333336,13.409409166666666
34,45,62,43,3,2018-03-06 14:33:23.069485,14:33:22,52.565179,13.409409166666666
34,45,62,43,3,2018-03-06 14:33:24.091693,14:33:24,52.5651725,13.409409
34,45,62,43,3,2018-03-06 14:33:25.119035,14:33:25,52.56517,13.4094085
34,45,62,43,3,2018-03-06 14:33:26.133005,14:33:26,52.56516833333333,13.409408833333334
34,45,62,43,3,2018-03-06 14:33:27.146850,14:33:27,52.56516666666667,13.409407999999999
34,45,62,43,3,2018-03-06 14:33:28.177004,14:33:28,52.56516416666667,13.409406166666667
34,45,62,43,3,2018-03-06 14:33:29.196526,14:33:29,52.56516166666667,13.409403166666667
34,45,62,43,3,2018-03-06 14:33:30.222086,14:33:30,52.5651585,13.409400166666666
34,45,62,43,3,2018-03-06 14:33:31.240953,14:33:31,52.56515566666667,13.409397
34,45,62,43,3,2018-03-06 14:33:32.254915,14:33:32,52.565152499999996,13.409395333333332
34,45,62,43,3,2018-03-06 14:33:33.268879,14:33:33,52.56514966666667,13.409393166666666
34,45,62,43,3,2018-03-06 14:33:34.283583,14:33:34,52.565146,13.40939
34,45,62,43,3,2018-03-06 14:33:35.304747,14:33:35,52.56514266666667,13.409388333333334
34,45,62,43,3,2018-03-06 14:33:36.327672,14:33:36,52.56513966666667,13.409386
34,45,62,43,3,2018-03-06 14:33:37.347014,14:33:37,52.5651365,13.409383166666666
34,45,62,43,3,2018-03-06 14:33:38.366931,14:33:38,52.56513266666666,13.409380166666667
34,45,62,43,3,2018-03-06 14:33:39.383482,14:33:39,52.56512933333333,13.409377333333333
34,45,62,43,3,2018-03-06 14:33:40.410365,14:33:40,52.565126666666664,13.409375833333334
34,45,62,43,3,2018-03-06 14:33:41.429405,14:33:41,52.5651245,13.409373833333333
34,45,62,43,3,2018-03-06 14:33:42.456543,14:33:42,52.565122,13.409371833333333
34,45,62,43,3,2018-03-06 14:33:43.470941,14:33:43,52.56512,13.409370333333333
34,45,62,43,3,2018-03-06 14:33:44.496674,14:33:44,52.56511716666667,13.4093685
34,45,62,43,3,2018-03-06 14:33:45.540156,14:33:45,52.565114,13.409365333333334
34,45,62,43,3,2018-03-06 14:33:46.561840,14:33:46,52.565112166666665,13.409360833333333
34,45,62,43,3,2018-03-06 14:33:47.595100,14:33:47,52.565109,13.409355833333333
34,45,62,43,3,2018-03-06 14:33:48.613371,14:33:48,52.565102333333336,13.409350666666667
34,45,62,43,3,2018-03-06 14:33:49.630791,14:33:49,52.565101,13.409347333333333
34,45,62,43,3,2018-03-06 14:33:50.648756,14:33:50,52.56509883333333,13.409343333333334
34,45,62,43,3,2018-03-06 14:33:51.669325,14:33:51,52.5650975,13.409339833333334
34,45,62,43,3,2018-03-06 14:33:52.694669,14:33:52,52.56509616666666,13.409337333333333
34,45,62,43,3,2018-03-06 14:33:53.717833,14:33:53,52.565095166666666,13.409335166666667
34,45,62,43,3,2018-03-06 14:33:54.740989,14:33:54,52.56509366666667,13.409333
34,45,62,43,3,2018-03-06 14:33:55.763087,14:33:55,52.5650925,13.409330666666667
34,45,62,43,3,2018-03-06 14:33:56.792284,14:33:56,52.56509066666667,13.409328666666667
34,45,62,43,3,2018-03-06 14:33:57.816506,14:33:57,52.56508733333333,13.409326666666667
34,45,62,43,3,2018-03-06 14:33:58.852931,14:33:58,52.56508383333333,13.409324333333334
38,47,55,45,3,2018-03-06 14:35:05.284544,14:35:05,52.565099000000004,13.409380833333334
38,47,55,45,3,2018-03-06 14:35:06.303168,14:35:06,52.56510016666667,13.409384166666667
38,47,55,45,3,2018-03-06 14:35:07.317343,14:35:07,52.565101,13.409386833333333
38,47,55,45,3,2018-03-06 14:35:08.337042,14:35:08,52.56510216666667,13.409389833333334
38,47,55,45,3,2018-03-06 14:35:09.356449,14:35:09,52.56510316666667,13.409392833333333
38,47,55,45,3,2018-03-06 14:35:10.380443,14:35:10,52.565104,13.409395333333332
38,47,55,45,3,2018-03-06 14:35:11.399575,14:35:11,52.565105333333335,13.409399333333333
38,47,55,45,3,2018-03-06 14:35:12.424573,14:35:12,52.56510633333333,13.409402666666667
38,47,55,45,3,2018-03-06 14:35:13.450120,14:35:13,52.565107166666664,13.409404666666667
38,47,55,45,3,2018-03-06 14:35:14.466208,14:35:14,52.565108,13.409406166666667
38,47,55,45,3,2018-03-06 14:35:15.481935,14:35:15,52.56510866666667,13.409407
38,47,55,45,3,2018-03-06 14:35:16.498995,14:35:16,52.56510883333333,13.409407166666666
38,47,55,45,3,2018-03-06 14:35:17.512999,14:35:17,52.56510933333333,13.409408333333333
38,47,55,45,3,2018-03-06 14:35:18.526987,14:35:18,52.5651095,13.4094085
38,47,55,45,3,2018-03-06 14:35:19.551670,14:35:19,52.565109666666665,13.409408666666666
38,47,55,45,3,2018-03-06 14:35:20.565729,14:35:20,52.56510983333333,13.409408166666667
38,47,55,45,3,2018-03-06 14:35:21.587436,14:35:21,52.56510983333333,13.409407666666667
38,47,55,45,3,2018-03-06 14:35:22.603484,14:35:22,52.56510983333333,13.409406833333334
38,47,55,45,3,2018-03-06 14:35:23.622152,14:35:23,52.56510983333333,13.4094065
38,47,55,45,3,2018-03-06 14:35:24.637934,14:35:24,52.56511016666666,13.409405666666666
38,47,55,45,3,2018-03-06 14:35:25.654155,14:35:25,52.56511,13.4094035
38,47,55,45,3,2018-03-06 14:35:26.668557,14:35:26,52.56511016666666,13.409401833333334
38,47,55,45,3,2018-03-06 14:35:27.684007,14:35:27,52.56511016666666,13.409399666666667
38,47,55,45,3,2018-03-06 14:35:28.699521,14:35:28,52.56511016666666,13.409397666666667
38,47,55,45,3,2018-03-06 14:35:29.715765,14:35:29,52.56511,13.409395166666666
38,47,55,45,3,2018-03-06 14:35:30.732803,14:35:30,52.56511066666667,13.4093935
38,47,55,45,3,2018-03-06 14:35:31.749032,14:35:31,52.56511116666667,13.409391333333334
38,47,55,45,3,2018-03-06 14:35:32.764856,14:35:32,52.565112,13.409389833333334
38,47,55,45,3,2018-03-06 14:35:33.791077,14:35:33,52.56511366666667,13.409389833333334
38,47,55,45,3,2018-03-06 14:35:35.052033,14:35:34,52.565115,13.409389666666666
38,47,55,45,3,2018-03-06 14:35:36.287132,14:35:36,52.565118166666664,13.409388166666666
38,47,55,45,3,2018-03-06 14:35:37.475575,14:35:37,52.565119833333334,13.409388
38,47,55,45,3,2018-03-06 14:35:38.647109,14:35:38,52.56512133333333,13.409387333333333
38,47,55,45,3,2018-03-06 14:35:40.004052,14:35:39,52.56512333333333,13.409387333333333
38,47,55,45,3,2018-03-06 14:35:41.207099,14:35:40,52.565125333333334,13.409387666666667
38,47,55,45,3,2018-03-06 14:35:42.689902,14:35:42,52.565127833333335,13.409387833333334
38,47,55,45,3,2018-03-06 14:35:44.387121,14:35:44,52.565129666666664,13.409388166666666
38,47,55,45,3,2018-03-06 14:35:46.060069,14:35:45,52.565132166666665,13.409389333333333
38,47,55,45,3,2018-03-06 14:35:47.075814,14:35:47,52.56513533333333,13.409391166666667
38,47,55,45,3,2018-03-06 14:35:48.687318,14:35:48,52.565136333333335,13.4093915
38,47,55,45,3,2018-03-06 14:35:49.758847,14:35:49,52.565138166666664,13.409393166666666
38,47,55,45,3,2018-03-06 14:35:50.776526,14:35:50,52.5651395,13.409394166666667
38,47,55,45,3,2018-03-06 14:35:51.801809,14:35:51,52.56514083333333,13.409395166666666
38,47,55,45,3,2018-03-06 14:35:52.907734,14:35:52,52.56514216666667,13.4093965
38,47,55,45,3,2018-03-06 14:35:54.003464,14:35:53,52.56514333333333,13.409397333333333
38,47,55,45,3,2018-03-06 14:35:55.035168,14:35:54,52.565144,13.409397166666666
38,47,55,45,3,2018-03-06 14:35:56.073367,14:35:56,52.5651465,13.409399666666667
38,47,55,45,3,2018-03-06 14:35:57.120154,14:35:57,52.565147333333336,13.4094005
38,47,55,45,3,2018-03-06 14:35:58.158367,14:35:58,52.56514883333333,13.409402333333333
38,47,55,45,3,2018-03-06 14:35:59.227126,14:35:59,52.56515066666667,13.409404666666667
38,47,55,45,3,2018-03-06 14:36:00.274742,14:36:00,52.565152499999996,13.409406833333334
38,47,55,45,3,2018-03-06 14:36:01.315553,14:36:01,52.565154166666666,13.409409333333333
38,47,55,45,3,2018-03-06 14:36:02.358721,14:36:02,52.565155833333336,13.409412
38,47,55,45,3,2018-03-06 14:36:03.381411,14:36:03,52.565156333333334,13.4094135
38,47,55,45,3,2018-03-06 14:36:04.462885,14:36:04,52.5651565,13.409415
38,47,55,45,3,2018-03-06 14:36:05.477142,14:36:05,52.565156333333334,13.409416
38,47,55,45,3,2018-03-06 14:36:06.492138,14:36:06,52.565156333333334,13.409417166666667
38,47,55,45,3,2018-03-06 14:36:07.521845,14:36:07,52.565156333333334,13.409418
38,47,55,45,3,2018-03-06 14:36:08.536016,14:36:08,52.565156333333334,13.409419666666667
38,47,55,45,3,2018-03-06 14:36:09.596296,14:36:09,52.56515533333334,13.409421
37,40,3,40,3,2018-03-06 14:36:12.664534,14:36:12,52.56515383333333,13.409426833333333
37,40,3,40,3,2018-03-06 14:36:13.679642,14:36:13,52.56515383333333,13.409428833333333
37,40,3,40,3,2018-03-06 14:36:14.693883,14:36:14,52.565153333333335,13.409430666666667
37,40,3,40,3,2018-03-06 14:36:15.708898,14:36:15,52.565152166666664,13.409432166666667
37,40,3,40,3,2018-03-06 14:36:16.750785,14:36:16,52.56515066666667,13.409433166666666
37,40,3,40,3,2018-03-06 14:36:17.763847,14:36:17,52.56514883333333,13.409433833333333
37,40,3,40,3,2018-03-06 14:36:18.778134,14:36:18,52.565147,13.409434166666667
37,40,3,40,3,2018-03-06 14:36:19.800575,14:36:19,52.565144833333335,13.409433666666667
37,40,3,40,3,2018-03-06 14:36:20.831538,14:36:20,52.56514216666667,13.409433833333333
37,40,3,40,3,2018-03-06 14:36:21.862323,14:36:21,52.5651415,13.409434666666666
37,40,3,40,3,2018-03-06 14:36:22.888620,14:36:22,52.5651405,13.4094355
37,40,3,40,3,2018-03-06 14:36:23.922927,14:36:23,52.565138833333336,13.409436333333334
37,40,3,40,3,2018-03-06 14:36:25.010889,14:36:24,52.565136833333334,13.409437166666667
37,40,3,40,3,2018-03-06 14:36:26.057984,14:36:25,52.56513433333333,13.4094375
37,40,3,40,3,2018-03-06 14:36:27.072597,14:36:27,52.565128333333334,13.409437333333333
37,40,3,40,3,2018-03-06 14:36:28.086562,14:36:28,52.56512516666667,13.409437333333333
37,40,3,40,3,2018-03-06 14:36:29.127907,14:36:29,52.565122,13.4094375
37,40,3,40,3,2018-03-06 14:36:30.171208,14:36:30,52.56511916666667,13.409437666666667
37,40,3,40,3,2018-03-06 14:36:31.192984,14:36:31,52.565117,13.409439333333333
37,40,3,40,3,2018-03-06 14:36:32.218051,14:36:32,52.56511533333333,13.409440333333333
37,40,3,40,3,2018-03-06 14:36:33.242349,14:36:33,52.565114333333334,13.409441
37,40,3,40,3,2018-03-06 14:36:34.270435,14:36:34,52.56511316666667,13.4094425
37,40,3,40,3,2018-03-06 14:36:35.327513,14:36:35,52.565112,13.409443833333333
37,40,3,40,3,2018-03-06 14:36:36.415909,14:36:36,52.565111,13.409444833333334
37,40,3,40,3,2018-03-06 14:36:37.453421,14:36:37,52.56511,13.4094455
37,40,3,40,3,2018-03-06 14:36:38.545798,14:36:38,52.5651095,13.409446166666667
37,40,3,40,3,2018-03-06 14:36:39.568237,14:36:39,52.56510933333333,13.409447166666666
37,40,3,40,3,2018-03-06 14:36:40.604682,14:36:40,52.565109166666666,13.409448166666667
37,40,3,40,3,2018-03-06 14:36:41.647096,14:36:41,52.565109,13.409448833333334
37,40,3,40,3,2018-03-06 14:36:42.687112,14:36:42,52.56510866666667,13.409449833333333
37,40,3,40,3,2018-03-06 14:36:43.750955,14:36:43,52.5651085,13.409451
37,40,3,40,3,2018-03-06 14:36:44.781556,14:36:44,52.565108333333335,13.4094525
37,40,3,40,3,2018-03-06 14:36:45.799560,14:36:45,52.56510816666667,13.409453166666667
37,40,3,40,3,2018-03-06 14:36:46.837417,14:36:46,52.565107833333336,13.409453666666666
37,40,3,40,3,2018-03-06 14:36:47.887812,14:36:47,52.56510766666667,13.409454333333333
37,40,3,40,3,2018-03-06 14:36:48.938024,14:36:48,52.56510766666667,13.409454833333333
37,40,3,40,3,2018-03-06 14:36:50.001978,14:36:49,52.56510766666667,13.4094555
37,40,3,40,3,2018-03-06 14:36:51.041502,14:36:50,52.56510766666667,13.409457833333333
37,40,3,40,3,2018-03-06 14:36:52.060298,14:36:51,52.565108,13.4094585
37,40,3,40,3,2018-03-06 14:36:53.076030,14:36:53,52.5651085,13.4094595
37,40,3,40,3,2018-03-06 14:36:54.094912,14:36:54,52.56510866666667,13.409459833333333
37,40,3,40,3,2018-03-06 14:36:55.113848,14:36:55,52.565109,13.409461166666667
37,40,3,40,3,2018-03-06 14:36:56.137184,14:36:56,52.565109166666666,13.409461666666667
37,40,3,40,3,2018-03-06 14:36:57.156335,14:36:57,52.5651095,13.4094625
37,40,3,40,3,2018-03-06 14:36:58.172600,14:36:58,52.56510983333333,13.409462333333334
37,40,3,40,3,2018-03-06 14:36:59.186938,14:36:59,52.56511016666666,13.409461333333333
37,40,3,40,3,2018-03-06 14:37:00.200994,14:37:00,52.56511033333334,13.409460166666667
37,40,3,40,3,2018-03-06 14:37:01.214905,14:37:01,52.565110833333335,13.409460166666667
37,40,3,40,3,2018-03-06 14:37:02.228959,14:37:02,52.56511116666667,13.409459166666666
37,40,3,40,3,2018-03-06 14:37:03.242997,14:37:03,52.56511166666667,13.4094585
37,40,3,40,3,2018-03-06 14:37:04.257160,14:37:04,52.565112,13.409457666666666
37,40,3,40,3,2018-03-06 14:37:05.274081,14:37:05,52.5651125,13.4094575
37,40,3,40,3,2018-03-06 14:37:06.291692,14:37:06,52.56511283333333,13.409456166666667
37,40,3,40,3,2018-03-06 14:37:07.309387,14:37:07,52.565113,13.409455166666667
37,40,3,40,3,2018-03-06 14:37:08.324326,14:37:08,52.565113,13.409453666666666
37,40,3,40,3,2018-03-06 14:37:09.338601,14:37:09,52.56511316666667,13.409452666666667
37,40,3,40,3,2018-03-06 14:37:10.352375,14:37:10,52.565113333333336,13.409451666666667
37,40,3,40,3,2018-03-06 14:37:11.366905,14:37:11,52.565113333333336,13.4094505
37,40,3,40,3,2018-03-06 14:37:12.381079,14:37:12,52.56511366666667,13.409449166666667
37,40,3,40,3,2018-03-06 14:37:13.395254,14:37:13,52.5651145,13.409448833333334
37,37,3,37,3,2018-03-06 14:37:16.449108,14:37:16,52.56511716666667,13.409449500000001
37,37,3,37,3,2018-03-06 14:37:17.469379,14:37:17,52.5651185,13.4094505
37,37,3,37,3,2018-03-06 14:37:18.488773,14:37:18,52.565119333333335,13.409452666666667
37,37,3,37,3,2018-03-06 14:37:19.508292,14:37:19,52.565122,13.409456
37,37,3,37,3,2018-03-06 14:37:20.528444,14:37:20,52.565123666666665,13.409457666666666
37,37,3,37,3,2018-03-06 14:37:21.552127,14:37:21,52.56512516666667,13.409457833333333
37,37,3,37,3,2018-03-06 14:37:22.568488,14:37:22,52.565126,13.409456833333333
37,37,3,37,3,2018-03-06 14:37:23.586829,14:37:23,52.56512716666667,13.409457333333334
37,37,3,37,3,2018-03-06 14:37:24.603621,14:37:24,52.565128666666666,13.409459
37,37,3,37,3,2018-03-06 14:37:25.622023,14:37:25,52.565129166666665,13.4094585
37,37,3,37,3,2018-03-06 14:37:26.638747,14:37:26,52.565130333333336,13.4094605
37,37,3,37,3,2018-03-06 14:37:27.659727,14:37:27,52.56513133333333,13.409461
37,37,3,37,3,2018-03-06 14:37:28.673427,14:37:28,52.56513266666666,13.409462
37,37,3,37,3,2018-03-06 14:37:29.686916,14:37:29,52.5651335,13.409462833333333
37,37,3,37,3,2018-03-06 14:37:30.703389,14:37:30,52.5651345,13.409463166666667
37,37,3,37,3,2018-03-06 14:37:32.056456,14:37:31,52.56513566666667,13.4094645
37,37,3,37,3,2018-03-06 14:37:33.075970,14:37:33,52.56513833333333,13.409468833333333
37,37,3,37,3,2018-03-06 14:37:34.097318,14:37:34,52.5651395,13.409470166666667
37,37,3,37,3,2018-03-06 14:37:35.141693,14:37:35,52.56514116666666,13.4094725
37,37,3,37,3,2018-03-06 14:37:36.201431,14:37:36,52.565142333333334,13.409473833333333
37,37,3,37,3,2018-03-06 14:37:37.238300,14:37:37,52.56514333333333,13.409474166666667
37,37,3,37,3,2018-03-06 14:37:38.255510,14:37:38,52.56514416666667,13.409474833333334
37,37,3,37,3,2018-03-06 14:37:39.297281,14:37:39,52.56514516666667,13.409475833333333
37,37,3,37,3,2018-03-06 14:37:40.379703,14:37:40,52.5651465,13.409475333333333
37,37,3,37,3,2018-03-06 14:37:41.457013,14:37:41,52.565147333333336,13.409476166666666
37,37,3,37,3,2018-03-06 14:37:42.526165,14:37:42,52.565148,13.409475833333333
37,37,3,37,3,2018-03-06 14:37:43.542709,14:37:43,52.56514816666667,13.409474666666666
37,37,3,37,3,2018-03-06 14:37:44.561956,14:37:44,52.56514833333333,13.4094715
37,37,3,37,3,2018-03-06 14:37:45.576944,14:37:45,52.56514816666667,13.409468833333333
37,37,3,37,3,2018-03-06 14:37:46.595403,14:37:46,52.565148,13.409467666666666
37,37,3,37,3,2018-03-06 14:37:47.612103,14:37:47,52.56514716666667,13.409465
37,37,3,37,3,2018-03-06 14:37:48.628934,14:37:48,52.56514683333333,13.409462166666668
37,37,3,37,3,2018-03-06 14:37:49.657154,14:37:49,52.565146166666665,13.409459666666667
37,37,3,37,3,2018-03-06 14:37:50.672986,14:37:50,52.5651455,13.409457
37,37,3,37,3,2018-03-06 14:37:51.693476,14:37:51,52.565145333333334,13.409453666666666
37,37,3,37,3,2018-03-06 14:37:52.709062,14:37:52,52.5651445,13.4094515
37,37,3,37,3,2018-03-06 14:37:53.727434,14:37:53,52.5651445,13.409448
37,37,3,37,3,2018-03-06 14:37:54.750674,14:37:54,52.565144333333336,13.409445333333334
